datetime,underlying_price,hour,minute,strike,option_type,iv,option_name
2026-01-19 12:35:00,25520.4,12,35,26300,1,0.12427,NIFTY27JAN2626300CE
2026-01-19 12:40:00,25513.2,12,40,26300,1,0.12569,NIFTY27JAN2626300CE
2026-01-19 12:45:00,25525.45,12,45,26300,1,0.12333,NIFTY27JAN2626300CE
2026-01-19 12:50:00,25519.95,12,50,26300,1,0.12495,NIFTY27JAN2626300CE
2026-01-19 12:55:00,25545.2,12,55,26300,1,0.12192,NIFTY27JAN2626300CE
2026-01-19 13:00:00,25548.85,13,0,26300,1,0.12166,NIFTY27JAN2626300CE
2026-01-19 13:05:00,25553.0,13,5,26300,1,0.12113,NIFTY27JAN2626300CE
2026-01-19 13:10:00,25544.5,13,10,26300,1,,NIFTY27JAN2626300CE
2026-01-19 13:15:00,25530.5,13,15,26300,1,0.12347,NIFTY27JAN2626300CE
2026-01-19 13:20:00,25540.05,13,20,26300,1,0.12158,NIFTY27JAN2626300CE
2026-01-19 13:25:00,25531.0,13,25,26300,1,0.12271,NIFTY27JAN2626300CE
2026-01-19 13:30:00,25535.2,13,30,26300,1,,NIFTY27JAN2626300CE
2026-01-19 13:35:00,25552.1,13,35,26300,1,0.1209,NIFTY27JAN2626300CE
2026-01-19 13:40:00,25558.15,13,40,26300,1,0.11938,NIFTY27JAN2626300CE
2026-01-19 13:45:00,25544.95,13,45,26300,1,0.12358,NIFTY27JAN2626300CE
2026-01-19 13:50:00,25583.5,13,50,26300,1,0.11876,NIFTY27JAN2626300CE
2026-01-19 13:55:00,25602.3,13,55,26300,1,0.11533,NIFTY27JAN2626300CE
2026-01-19 14:00:00,25605.6,14,0,26300,1,0.11712,NIFTY27JAN2626300CE
2026-01-19 14:05:00,25625.95,14,5,26300,1,0.11282,NIFTY27JAN2626300CE
2026-01-19 14:10:00,25615.15,14,10,26300,1,0.11256,NIFTY27JAN2626300CE
2026-01-19 14:15:00,25589.9,14,15,26300,1,0.11743,NIFTY27JAN2626300CE
2026-01-19 14:20:00,25610.85,14,20,26300,1,0.1136,NIFTY27JAN2626300CE
2026-01-19 14:25:00,25607.6,14,25,26300,1,0.11224,NIFTY27JAN2626300CE
2026-01-19 14:30:00,25603.8,14,30,26300,1,0.1135,NIFTY27JAN2626300CE
2026-01-19 14:35:00,25599.55,14,35,26300,1,,NIFTY27JAN2626300CE
2026-01-19 14:40:00,25614.95,14,40,26300,1,0.11244,NIFTY27JAN2626300CE
2026-01-19 14:45:00,25620.55,14,45,26300,1,0.11241,NIFTY27JAN2626300CE
2026-01-19 14:50:00,25623.15,14,50,26300,1,0.11208,NIFTY27JAN2626300CE
2026-01-19 14:55:00,25624.2,14,55,26300,1,0.11066,NIFTY27JAN2626300CE
2026-01-19 15:00:00,25629.95,15,0,26300,1,,NIFTY27JAN2626300CE
2026-01-19 15:05:00,25604.15,15,5,26300,1,0.11057,NIFTY27JAN2626300CE
2026-01-19 15:10:00,25595.95,15,10,26300,1,0.11201,NIFTY27JAN2626300CE
2026-01-19 15:15:00,25590.9,15,15,26300,1,0.11103,NIFTY27JAN2626300CE
2026-01-19 15:20:00,25561.25,15,20,26300,1,0.11473,NIFTY27JAN2626300CE
2026-01-19 15:25:00,25558.3,15,25,26300,1,,NIFTY27JAN2626300CE
2026-01-20 09:15:00,25559.3,9,15,26300,1,,NIFTY27JAN2626300CE
2026-01-20 09:20:00,25552.55,9,20,26300,1,,NIFTY27JAN2626300CE
2026-01-20 09:25:00,25506.85,9,25,26300,1,0.1255,NIFTY27JAN2626300CE
2026-01-20 09:30:00,25488.8,9,30,26300,1,,NIFTY27JAN2626300CE
2026-01-20 09:35:00,25481.8,9,35,26300,1,0.12934,NIFTY27JAN2626300CE
2026-01-20 09:40:00,25461.45,9,40,26300,1,0.1328,NIFTY27JAN2626300CE
2026-01-20 09:45:00,25463.25,9,45,26300,1,,NIFTY27JAN2626300CE
2026-01-20 09:50:00,25462.3,9,50,26300,1,0.13248,NIFTY27JAN2626300CE
2026-01-20 09:55:00,25459.95,9,55,26300,1,0.13352,NIFTY27JAN2626300CE
2026-01-20 10:00:00,25467.2,10,0,26300,1,0.13244,NIFTY27JAN2626300CE
2026-01-20 10:05:00,25465.6,10,5,26300,1,0.13143,NIFTY27JAN2626300CE
2026-01-20 10:10:00,25484.8,10,10,26300,1,0.12917,NIFTY27JAN2626300CE
2026-01-20 10:15:00,25468.6,10,15,26300,1,,NIFTY27JAN2626300CE
2026-01-20 10:20:00,25485.6,10,20,26300,1,0.12801,NIFTY27JAN2626300CE
2026-01-20 10:25:00,25487.25,10,25,26300,1,0.12653,NIFTY27JAN2626300CE
2026-01-20 10:30:00,25478.75,10,30,26300,1,0.12783,NIFTY27JAN2626300CE
2026-01-20 10:35:00,25473.7,10,35,26300,1,0.12839,NIFTY27JAN2626300CE
2026-01-20 10:40:00,25492.55,10,40,26300,1,0.12533,NIFTY27JAN2626300CE
2026-01-20 10:45:00,25480.45,10,45,26300,1,0.12682,NIFTY27JAN2626300CE
2026-01-20 10:50:00,25478.05,10,50,26300,1,0.12687,NIFTY27JAN2626300CE
2026-01-20 10:55:00,25465.4,10,55,26300,1,0.12796,NIFTY27JAN2626300CE
2026-01-20 11:00:00,25459.55,11,0,26300,1,0.1283,NIFTY27JAN2626300CE
2026-01-20 11:05:00,25453.55,11,5,26300,1,,NIFTY27JAN2626300CE
2026-01-20 11:10:00,25452.35,11,10,26300,1,0.13009,NIFTY27JAN2626300CE
2026-01-20 11:15:00,25445.65,11,15,26300,1,0.13069,NIFTY27JAN2626300CE
2026-01-20 11:20:00,25449.95,11,20,26300,1,0.13031,NIFTY27JAN2626300CE
2026-01-20 11:25:00,25447.1,11,25,26300,1,0.13025,NIFTY27JAN2626300CE
2026-01-20 11:30:00,25458.7,11,30,26300,1,0.12923,NIFTY27JAN2626300CE
2026-01-20 11:35:00,25466.4,11,35,26300,1,,NIFTY27JAN2626300CE
2026-01-20 11:40:00,25461.5,11,40,26300,1,0.12877,NIFTY27JAN2626300CE
2026-01-20 11:45:00,25463.2,11,45,26300,1,0.12889,NIFTY27JAN2626300CE
2026-01-20 11:50:00,25474.5,11,50,26300,1,,NIFTY27JAN2626300CE
2026-01-20 11:55:00,25481.0,11,55,26300,1,0.1275,NIFTY27JAN2626300CE
2026-01-20 12:00:00,25467.5,12,0,26300,1,0.12857,NIFTY27JAN2626300CE
2026-01-20 12:05:00,25450.2,12,5,26300,1,0.13027,NIFTY27JAN2626300CE
2026-01-20 12:10:00,25433.1,12,10,26300,1,0.13302,NIFTY27JAN2626300CE
2026-01-20 12:15:00,25439.15,12,15,26300,1,0.13179,NIFTY27JAN2626300CE
2026-01-20 12:20:00,25436.4,12,20,26300,1,0.13187,NIFTY27JAN2626300CE
2026-01-20 12:25:00,25423.6,12,25,26300,1,0.13422,NIFTY27JAN2626300CE
2026-01-20 12:30:00,25431.55,12,30,26300,1,0.13368,NIFTY27JAN2626300CE
2026-01-20 12:35:00,25423.05,12,35,26300,1,,NIFTY27JAN2626300CE
2026-01-20 12:40:00,25423.5,12,40,26300,1,0.13497,NIFTY27JAN2626300CE
2026-01-20 12:45:00,25416.4,12,45,26300,1,0.13531,NIFTY27JAN2626300CE
2026-01-20 12:50:00,25426.5,12,50,26300,1,0.13337,NIFTY27JAN2626300CE
2026-01-20 12:55:00,25428.95,12,55,26300,1,0.13324,NIFTY27JAN2626300CE
2026-01-20 13:00:00,25428.55,13,0,26300,1,0.13349,NIFTY27JAN2626300CE
2026-01-20 13:05:00,25423.7,13,5,26300,1,0.13368,NIFTY27JAN2626300CE
2026-01-20 13:10:00,25424.7,13,10,26300,1,0.13342,NIFTY27JAN2626300CE
2026-01-20 13:15:00,25413.05,13,15,26300,1,0.13515,NIFTY27JAN2626300CE
2026-01-20 13:20:00,25432.95,13,20,26300,1,0.13176,NIFTY27JAN2626300CE
2026-01-20 13:25:00,25422.0,13,25,26300,1,0.13239,NIFTY27JAN2626300CE
2026-01-20 13:30:00,25415.05,13,30,26300,1,0.13332,NIFTY27JAN2626300CE
2026-01-20 13:35:00,25392.3,13,35,26300,1,0.13666,NIFTY27JAN2626300CE
2026-01-20 13:40:00,25365.4,13,40,26300,1,0.14036,NIFTY27JAN2626300CE
2026-01-20 13:45:00,25372.15,13,45,26300,1,0.13917,NIFTY27JAN2626300CE
2026-01-20 13:50:00,25364.1,13,50,26300,1,0.14043,NIFTY27JAN2626300CE
2026-01-20 13:55:00,25368.4,13,55,26300,1,0.13973,NIFTY27JAN2626300CE
2026-01-20 14:00:00,25369.7,14,0,26300,1,0.1396,NIFTY27JAN2626300CE
2026-01-20 14:05:00,25359.55,14,5,26300,1,0.1413,NIFTY27JAN2626300CE
2026-01-20 14:10:00,25355.15,14,10,26300,1,,NIFTY27JAN2626300CE
2026-01-20 14:15:00,25366.45,14,15,26300,1,,NIFTY27JAN2626300CE
2026-01-20 14:20:00,25356.3,14,20,26300,1,0.14166,NIFTY27JAN2626300CE
2026-01-20 14:25:00,25378.65,14,25,26300,1,0.13931,NIFTY27JAN2626300CE
2026-01-20 14:30:00,25385.8,14,30,26300,1,0.13685,NIFTY27JAN2626300CE
2026-01-20 14:35:00,25374.45,14,35,26300,1,,NIFTY27JAN2626300CE
2026-01-20 14:40:00,25356.7,14,40,26300,1,0.1394,NIFTY27JAN2626300CE
2026-01-20 14:45:00,25345.55,14,45,26300,1,0.14068,NIFTY27JAN2626300CE
2026-01-20 14:50:00,25348.5,14,50,26300,1,0.13842,NIFTY27JAN2626300CE
2026-01-20 14:55:00,25335.5,14,55,26300,1,0.13951,NIFTY27JAN2626300CE
2026-01-20 15:00:00,25288.25,15,0,26300,1,0.14653,NIFTY27JAN2626300CE
2026-01-20 15:05:00,25289.95,15,5,26300,1,0.14491,NIFTY27JAN2626300CE
2026-01-20 15:10:00,25245.35,15,10,26300,1,0.15119,NIFTY27JAN2626300CE
2026-01-20 15:15:00,25238.75,15,15,26300,1,0.15373,NIFTY27JAN2626300CE
2026-01-20 15:20:00,25191.85,15,20,26300,1,0.15709,NIFTY27JAN2626300CE
2026-01-20 15:25:00,25185.2,15,25,26300,1,0.15751,NIFTY27JAN2626300CE
2026-01-21 09:15:00,25171.75,9,15,26300,1,0.16575,NIFTY27JAN2626300CE
2026-01-21 09:20:00,25204.0,9,20,26300,1,0.16135,NIFTY27JAN2626300CE
2026-01-21 09:25:00,25249.5,9,25,26300,1,0.15395,NIFTY27JAN2626300CE
2026-01-21 09:30:00,25231.8,9,30,26300,1,0.15783,NIFTY27JAN2626300CE
2026-01-21 09:35:00,25229.95,9,35,26300,1,0.1555,NIFTY27JAN2626300CE
2026-01-21 09:40:00,25195.85,9,40,26300,1,,NIFTY27JAN2626300CE
2026-01-21 09:45:00,25195.8,9,45,26300,1,,NIFTY27JAN2626300CE
2026-01-21 09:50:00,25185.15,9,50,26300,1,0.16083,NIFTY27JAN2626300CE
2026-01-21 09:55:00,25177.9,9,55,26300,1,0.16066,NIFTY27JAN2626300CE
2026-01-21 10:00:00,25151.55,10,0,26300,1,0.16346,NIFTY27JAN2626300CE
2026-01-21 10:05:00,25168.3,10,5,26300,1,0.16138,NIFTY27JAN2626300CE
2026-01-21 10:10:00,25142.55,10,10,26300,1,0.16529,NIFTY27JAN2626300CE
2026-01-21 10:15:00,25145.8,10,15,26300,1,0.16493,NIFTY27JAN2626300CE
2026-01-21 10:20:00,25143.35,10,20,26300,1,0.16499,NIFTY27JAN2626300CE
2026-01-21 10:25:00,25100.4,10,25,26300,1,0.17048,NIFTY27JAN2626300CE
2026-01-21 10:30:00,25093.35,10,30,26300,1,,NIFTY27JAN2626300CE
2026-01-21 10:35:00,25094.5,10,35,26300,1,0.17133,NIFTY27JAN2626300CE
2026-01-21 10:40:00,25076.8,10,40,26300,1,,NIFTY27JAN2626300CE
2026-01-21 10:45:00,25011.65,10,45,26300,1,0.18442,NIFTY27JAN2626300CE
2026-01-21 10:50:00,25009.05,10,50,26300,1,0.18631,NIFTY27JAN2626300CE
2026-01-21 10:55:00,24957.3,10,55,26300,1,0.19209,NIFTY27JAN2626300CE
2026-01-21 11:00:00,24996.3,11,0,26300,1,0.18865,NIFTY27JAN2626300CE
2026-01-21 11:05:00,24985.75,11,5,26300,1,0.19065,NIFTY27JAN2626300CE
2026-01-21 11:10:00,25017.2,11,10,26300,1,0.18489,NIFTY27JAN2626300CE
2026-01-21 11:15:00,25046.1,11,15,26300,1,0.18004,NIFTY27JAN2626300CE
2026-01-21 11:20:00,25060.3,11,20,26300,1,0.17767,NIFTY27JAN2626300CE
2026-01-21 11:25:00,25041.3,11,25,26300,1,0.1789,NIFTY27JAN2626300CE
2026-01-21 11:30:00,25041.05,11,30,26300,1,0.17992,NIFTY27JAN2626300CE
2026-01-21 11:35:00,25049.35,11,35,26300,1,,NIFTY27JAN2626300CE
2026-01-21 11:40:00,25042.9,11,40,26300,1,0.17917,NIFTY27JAN2626300CE
2026-01-21 11:45:00,25045.15,11,45,26300,1,0.1783,NIFTY27JAN2626300CE
2026-01-21 11:50:00,25057.75,11,50,26300,1,0.17769,NIFTY27JAN2626300CE
2026-01-21 11:55:00,25064.55,11,55,26300,1,0.17657,NIFTY27JAN2626300CE
2026-01-21 12:00:00,25081.9,12,0,26300,1,0.17378,NIFTY27JAN2626300CE
2026-01-21 12:05:00,25117.2,12,5,26300,1,0.16809,NIFTY27JAN2626300CE
2026-01-21 12:10:00,25113.35,12,10,26300,1,0.16926,NIFTY27JAN2626300CE
2026-01-21 12:15:00,25129.25,12,15,26300,1,0.16697,NIFTY27JAN2626300CE
2026-01-21 12:20:00,25163.0,12,20,26300,1,,NIFTY27JAN2626300CE
2026-01-21 12:25:00,25166.9,12,25,26300,1,0.16135,NIFTY27JAN2626300CE
2026-01-21 12:30:00,25153.65,12,30,26300,1,0.16402,NIFTY27JAN2626300CE
2026-01-21 12:35:00,25191.3,12,35,26300,1,0.16102,NIFTY27JAN2626300CE
2026-01-21 12:40:00,25225.6,12,40,26300,1,0.15492,NIFTY27JAN2626300CE
2026-01-21 12:45:00,25260.15,12,45,26300,1,0.15331,NIFTY27JAN2626300CE
2026-01-21 12:50:00,25266.0,12,50,26300,1,0.15339,NIFTY27JAN2626300CE
2026-01-21 12:55:00,25281.8,12,55,26300,1,0.15084,NIFTY27JAN2626300CE
2026-01-21 13:00:00,25281.3,13,0,26300,1,0.15225,NIFTY27JAN2626300CE
2026-01-21 13:05:00,25288.85,13,5,26300,1,,NIFTY27JAN2626300CE
2026-01-21 13:10:00,25221.5,13,10,26300,1,0.15601,NIFTY27JAN2626300CE
2026-01-21 13:15:00,25225.05,13,15,26300,1,0.15501,NIFTY27JAN2626300CE
2026-01-21 13:20:00,25225.7,13,20,26300,1,0.15468,NIFTY27JAN2626300CE
2026-01-21 13:25:00,25205.25,13,25,26300,1,,NIFTY27JAN2626300CE
2026-01-21 13:30:00,25215.7,13,30,26300,1,,NIFTY27JAN2626300CE
2026-01-21 13:35:00,25182.35,13,35,26300,1,,NIFTY27JAN2626300CE
2026-01-21 13:40:00,25193.1,13,40,26300,1,0.1581,NIFTY27JAN2626300CE
2026-01-21 13:45:00,25192.95,13,45,26300,1,0.15785,NIFTY27JAN2626300CE
2026-01-21 13:50:00,25179.95,13,50,26300,1,0.15955,NIFTY27JAN2626300CE
2026-01-21 13:55:00,25164.25,13,55,26300,1,0.16127,NIFTY27JAN2626300CE
2026-01-21 14:00:00,25141.15,14,0,26300,1,0.16457,NIFTY27JAN2626300CE
2026-01-21 14:05:00,25151.55,14,5,26300,1,0.1606,NIFTY27JAN2626300CE
2026-01-21 14:10:00,25141.05,14,10,26300,1,0.16301,NIFTY27JAN2626300CE
2026-01-21 14:15:00,25139.05,14,15,26300,1,0.16227,NIFTY27JAN2626300CE
2026-01-21 14:20:00,25178.3,14,20,26300,1,0.15704,NIFTY27JAN2626300CE
2026-01-21 14:25:00,25144.75,14,25,26300,1,0.16094,NIFTY27JAN2626300CE
2026-01-21 14:30:00,25130.1,14,30,26300,1,,NIFTY27JAN2626300CE
2026-01-21 14:35:00,25146.5,14,35,26300,1,0.16188,NIFTY27JAN2626300CE
2026-01-21 14:40:00,25152.35,14,40,26300,1,0.16013,NIFTY27JAN2626300CE
2026-01-21 14:45:00,25149.7,14,45,26300,1,0.16122,NIFTY27JAN2626300CE
2026-01-21 14:50:00,25153.5,14,50,26300,1,,NIFTY27JAN2626300CE
2026-01-21 14:55:00,25147.1,14,55,26300,1,0.16021,NIFTY27JAN2626300CE
2026-01-21 15:00:00,25160.2,15,0,26300,1,0.15934,NIFTY27JAN2626300CE
2026-01-21 15:05:00,25171.7,15,5,26300,1,0.15794,NIFTY27JAN2626300CE
2026-01-21 15:10:00,25159.7,15,10,26300,1,0.1595,NIFTY27JAN2626300CE
2026-01-21 15:15:00,25148.5,15,15,26300,1,0.16095,NIFTY27JAN2626300CE
2026-01-21 15:20:00,25154.25,15,20,26300,1,0.15955,NIFTY27JAN2626300CE
2026-01-21 15:25:00,25150.7,15,25,26300,1,0.15893,NIFTY27JAN2626300CE
2026-01-22 09:15:00,25332.45,9,15,26300,1,0.14997,NIFTY27JAN2626300CE
2026-01-22 09:20:00,25329.3,9,20,26300,1,,NIFTY27JAN2626300CE
2026-01-22 09:25:00,25334.05,9,25,26300,1,0.15203,NIFTY27JAN2626300CE
2026-01-22 09:30:00,25400.35,9,30,26300,1,,NIFTY27JAN2626300CE
2026-01-22 09:35:00,25415.7,9,35,26300,1,0.15675,NIFTY27JAN2626300CE
2026-01-22 09:40:00,25405.7,9,40,26300,1,0.15358,NIFTY27JAN2626300CE
2026-01-22 09:45:00,25400.1,9,45,26300,1,0.15554,NIFTY27JAN2626300CE
2026-01-22 09:50:00,25430.85,9,50,26300,1,,NIFTY27JAN2626300CE
2026-01-22 09:55:00,25385.65,9,55,26300,1,0.15158,NIFTY27JAN2626300CE
2026-01-22 10:00:00,25404.05,10,0,26300,1,0.14291,NIFTY27JAN2626300CE
2026-01-22 10:05:00,25387.2,10,5,26300,1,0.14503,NIFTY27JAN2626300CE
2026-01-22 10:10:00,25366.75,10,10,26300,1,,NIFTY27JAN2626300CE
2026-01-22 10:15:00,25384.2,10,15,26300,1,0.14584,NIFTY27JAN2626300CE
2026-01-22 10:20:00,25330.55,10,20,26300,1,0.15186,NIFTY27JAN2626300CE
2026-01-22 10:25:00,25335.0,10,25,26300,1,,NIFTY27JAN2626300CE
2026-01-22 10:30:00,25273.25,10,30,26300,1,0.15956,NIFTY27JAN2626300CE
2026-01-22 10:35:00,25312.45,10,35,26300,1,0.15453,NIFTY27JAN2626300CE
2026-01-22 10:40:00,25290.35,10,40,26300,1,0.15731,NIFTY27JAN2626300CE
2026-01-22 10:45:00,25288.95,10,45,26300,1,0.15788,NIFTY27JAN2626300CE
2026-01-22 10:50:00,25270.45,10,50,26300,1,,NIFTY27JAN2626300CE
2026-01-22 10:55:00,25267.3,10,55,26300,1,0.16066,NIFTY27JAN2626300CE
2026-01-22 11:00:00,25234.85,11,0,26300,1,,NIFTY27JAN2626300CE
2026-01-22 11:05:00,25223.35,11,5,26300,1,0.16614,NIFTY27JAN2626300CE
2026-01-22 11:10:00,25234.6,11,10,26300,1,0.16431,NIFTY27JAN2626300CE
2026-01-22 11:15:00,25230.3,11,15,26300,1,0.16565,NIFTY27JAN2626300CE
2026-01-22 11:20:00,25224.65,11,20,26300,1,0.16648,NIFTY27JAN2626300CE
2026-01-22 11:25:00,25274.25,11,25,26300,1,0.1597,NIFTY27JAN2626300CE
2026-01-22 11:30:00,25237.65,11,30,26300,1,0.16548,NIFTY27JAN2626300CE
2026-01-22 11:35:00,25252.75,11,35,26300,1,0.16411,NIFTY27JAN2626300CE
2026-01-22 11:40:00,25230.6,11,40,26300,1,,NIFTY27JAN2626300CE
2026-01-22 11:45:00,25200.8,11,45,26300,1,0.17075,NIFTY27JAN2626300CE
2026-01-22 11:50:00,25218.4,11,50,26300,1,,NIFTY27JAN2626300CE
2026-01-22 11:55:00,25201.6,11,55,26300,1,0.17177,NIFTY27JAN2626300CE
2026-01-22 12:00:00,25184.35,12,0,26300,1,0.17523,NIFTY27JAN2626300CE
2026-01-22 12:05:00,25218.75,12,5,26300,1,,NIFTY27JAN2626300CE
2026-01-22 12:10:00,25226.35,12,10,26300,1,0.16851,NIFTY27JAN2626300CE
2026-01-22 12:15:00,25221.55,12,15,26300,1,0.16924,NIFTY27JAN2626300CE
2026-01-22 12:20:00,25272.95,12,20,26300,1,0.16213,NIFTY27JAN2626300CE
2026-01-22 12:25:00,25240.05,12,25,26300,1,0.16678,NIFTY27JAN2626300CE
2026-01-22 12:30:00,25251.1,12,30,26300,1,0.16431,NIFTY27JAN2626300CE
2026-01-22 12:35:00,25259.05,12,35,26300,1,,NIFTY27JAN2626300CE
2026-01-22 12:40:00,25236.55,12,40,26300,1,0.16577,NIFTY27JAN2626300CE
2026-01-22 12:45:00,25253.05,12,45,26300,1,,NIFTY27JAN2626300CE
2026-01-22 12:50:00,25254.0,12,50,26300,1,,NIFTY27JAN2626300CE
2026-01-22 12:55:00,25215.15,12,55,26300,1,0.16993,NIFTY27JAN2626300CE
2026-01-22 13:00:00,25215.7,13,0,26300,1,0.17026,NIFTY27JAN2626300CE
2026-01-22 13:05:00,25210.35,13,5,26300,1,0.17072,NIFTY27JAN2626300CE
2026-01-22 13:10:00,25206.6,13,10,26300,1,0.17164,NIFTY27JAN2626300CE
2026-01-22 13:15:00,25186.75,13,15,26300,1,0.17236,NIFTY27JAN2626300CE
2026-01-22 13:20:00,25195.0,13,20,26300,1,0.17128,NIFTY27JAN2626300CE
2026-01-22 13:25:00,25194.95,13,25,26300,1,,NIFTY27JAN2626300CE
2026-01-22 13:30:00,25171.75,13,30,26300,1,0.17461,NIFTY27JAN2626300CE
2026-01-22 13:35:00,25225.85,13,35,26300,1,0.1672,NIFTY27JAN2626300CE
2026-01-22 13:40:00,25195.9,13,40,26300,1,,NIFTY27JAN2626300CE
2026-01-22 13:45:00,25188.3,13,45,26300,1,,NIFTY27JAN2626300CE
2026-01-22 13:50:00,25206.65,13,50,26300,1,,NIFTY27JAN2626300CE
2026-01-22 13:55:00,25236.1,13,55,26300,1,0.16671,NIFTY27JAN2626300CE
2026-01-22 14:00:00,25232.35,14,0,26300,1,0.16729,NIFTY27JAN2626300CE
2026-01-22 14:05:00,25228.35,14,5,26300,1,0.16756,NIFTY27JAN2626300CE
2026-01-22 14:10:00,25212.7,14,10,26300,1,0.16979,NIFTY27JAN2626300CE
2026-01-22 14:15:00,25178.75,14,15,26300,1,0.17383,NIFTY27JAN2626300CE
2026-01-22 14:20:00,25194.65,14,20,26300,1,0.17242,NIFTY27JAN2626300CE
2026-01-22 14:25:00,25206.4,14,25,26300,1,0.17013,NIFTY27JAN2626300CE
2026-01-22 14:30:00,25236.6,14,30,26300,1,0.16456,NIFTY27JAN2626300CE
2026-01-22 14:35:00,25267.55,14,35,26300,1,0.15998,NIFTY27JAN2626300CE
2026-01-22 14:40:00,25289.0,14,40,26300,1,0.1556,NIFTY27JAN2626300CE
2026-01-22 14:45:00,25289.65,14,45,26300,1,0.15481,NIFTY27JAN2626300CE
2026-01-22 14:50:00,25294.65,14,50,26300,1,0.15341,NIFTY27JAN2626300CE
2026-01-22 14:55:00,25290.85,14,55,26300,1,0.15238,NIFTY27JAN2626300CE
2026-01-22 15:00:00,25269.5,15,0,26300,1,0.15404,NIFTY27JAN2626300CE
2026-01-22 15:05:00,25256.3,15,5,26300,1,0.1536,NIFTY27JAN2626300CE
2026-01-22 15:10:00,25297.3,15,10,26300,1,0.14775,NIFTY27JAN2626300CE
2026-01-22 15:15:00,25297.45,15,15,26300,1,,NIFTY27JAN2626300CE
2026-01-22 15:20:00,25308.25,15,20,26300,1,0.1464,NIFTY27JAN2626300CE
2026-01-22 15:25:00,25314.1,15,25,26300,1,0.14746,NIFTY27JAN2626300CE
2026-01-23 09:15:00,25292.15,9,15,26300,1,,NIFTY27JAN2626300CE
2026-01-23 09:20:00,25265.75,9,20,26300,1,0.16482,NIFTY27JAN2626300CE
2026-01-23 09:25:00,25330.85,9,25,26300,1,0.15603,NIFTY27JAN2626300CE
2026-01-23 09:30:00,25330.3,9,30,26300,1,,NIFTY27JAN2626300CE
2026-01-23 09:35:00,25299.45,9,35,26300,1,0.16119,NIFTY27JAN2626300CE
2026-01-23 09:40:00,25299.95,9,40,26300,1,0.16018,NIFTY27JAN2626300CE
2026-01-23 09:45:00,25269.0,9,45,26300,1,0.16573,NIFTY27JAN2626300CE
2026-01-23 09:50:00,25300.7,9,50,26300,1,0.16072,NIFTY27JAN2626300CE
2026-01-23 09:55:00,25284.3,9,55,26300,1,,NIFTY27JAN2626300CE
2026-01-23 10:00:00,25294.9,10,0,26300,1,,NIFTY27JAN2626300CE
2026-01-23 10:05:00,25293.15,10,5,26300,1,0.16201,NIFTY27JAN2626300CE
2026-01-23 10:10:00,25285.05,10,10,26300,1,0.16325,NIFTY27JAN2626300CE
2026-01-23 10:15:00,25283.3,10,15,26300,1,0.16357,NIFTY27JAN2626300CE
2026-01-23 10:20:00,25261.25,10,20,26300,1,0.16683,NIFTY27JAN2626300CE
2026-01-23 10:25:00,25266.4,10,25,26300,1,0.1651,NIFTY27JAN2626300CE
2026-01-23 10:30:00,25303.15,10,30,26300,1,0.15988,NIFTY27JAN2626300CE
2026-01-23 10:35:00,25313.0,10,35,26300,1,0.15955,NIFTY27JAN2626300CE
2026-01-23 10:40:00,25297.7,10,40,26300,1,0.16081,NIFTY27JAN2626300CE
2026-01-23 10:45:00,25297.35,10,45,26300,1,0.15986,NIFTY27JAN2626300CE
2026-01-23 10:50:00,25284.35,10,50,26300,1,,NIFTY27JAN2626300CE
2026-01-23 10:55:00,25278.2,10,55,26300,1,0.16219,NIFTY27JAN2626300CE
2026-01-23 11:00:00,25279.7,11,0,26300,1,0.16314,NIFTY27JAN2626300CE
2026-01-23 11:05:00,25270.35,11,5,26300,1,0.16401,NIFTY27JAN2626300CE
2026-01-23 11:10:00,25281.6,11,10,26300,1,,NIFTY27JAN2626300CE
2026-01-23 11:15:00,25277.8,11,15,26300,1,,NIFTY27JAN2626300CE
2026-01-23 11:20:00,25261.05,11,20,26300,1,,NIFTY27JAN2626300CE
2026-01-23 11:25:00,25270.95,11,25,26300,1,0.16421,NIFTY27JAN2626300CE
2026-01-23 11:30:00,25274.7,11,30,26300,1,0.16318,NIFTY27JAN2626300CE
2026-01-23 11:35:00,25252.0,11,35,26300,1,0.16707,NIFTY27JAN2626300CE
2026-01-23 11:40:00,25221.8,11,40,26300,1,,NIFTY27JAN2626300CE
2026-01-23 11:45:00,25210.75,11,45,26300,1,0.17591,NIFTY27JAN2626300CE
2026-01-23 11:50:00,25193.45,11,50,26300,1,0.17741,NIFTY27JAN2626300CE
2026-01-23 11:55:00,25208.4,11,55,26300,1,0.17532,NIFTY27JAN2626300CE
2026-01-23 12:00:00,25209.75,12,0,26300,1,0.1752,NIFTY27JAN2626300CE
2026-01-23 12:05:00,25207.8,12,5,26300,1,0.17556,NIFTY27JAN2626300CE
2026-01-23 12:10:00,25190.3,12,10,26300,1,0.17872,NIFTY27JAN2626300CE
2026-01-23 12:15:00,25193.1,12,15,26300,1,,NIFTY27JAN2626300CE
2026-01-23 12:20:00,25216.55,12,20,26300,1,0.17452,NIFTY27JAN2626300CE
2026-01-23 12:25:00,25202.7,12,25,26300,1,0.1766,NIFTY27JAN2626300CE
2026-01-23 12:30:00,25205.2,12,30,26300,1,0.17632,NIFTY27JAN2626300CE
2026-01-23 12:35:00,25205.5,12,35,26300,1,0.17635,NIFTY27JAN2626300CE
2026-01-23 12:40:00,25211.7,12,40,26300,1,0.17497,NIFTY27JAN2626300CE
