datetime,underlying_price,hour,minute,strike,option_type,iv,option_name,prev_iv,next_iv
2026-01-20 12:30:00,25431.55,12,30,24800,0,0.12794,NIFTY27JAN2624800PE,0.12569,0.12714
2026-01-20 12:35:00,25423.05,12,35,24800,0,0.12714,NIFTY27JAN2624800PE,0.12794,0.12806
2026-01-20 12:40:00,25423.5,12,40,24800,0,0.12806,NIFTY27JAN2624800PE,0.12714,0.12663
2026-01-20 12:45:00,25416.4,12,45,24800,0,0.12663,NIFTY27JAN2624800PE,0.12806,0.12721
2026-01-20 12:50:00,25426.5,12,50,24800,0,0.12721,NIFTY27JAN2624800PE,0.12663,0.12696
2026-01-20 12:55:00,25428.95,12,55,24800,0,0.12696,NIFTY27JAN2624800PE,0.12721,0.12799
2026-01-20 13:00:00,25428.55,13,0,24800,0,0.12799,NIFTY27JAN2624800PE,0.12696,0.12772
2026-01-20 13:05:00,25423.7,13,5,24800,0,0.12772,NIFTY27JAN2624800PE,0.12799,0.12811
2026-01-20 13:10:00,25424.7,13,10,24800,0,0.12811,NIFTY27JAN2624800PE,0.12772,0.12652
2026-01-20 13:15:00,25413.05,13,15,24800,0,0.12652,NIFTY27JAN2624800PE,0.12811,0.12938
2026-01-20 13:20:00,25432.95,13,20,24800,0,0.12938,NIFTY27JAN2624800PE,0.12652,0.12769
2026-01-20 13:25:00,25422.0,13,25,24800,0,0.12769,NIFTY27JAN2624800PE,0.12938,0.12852
2026-01-20 13:30:00,25415.05,13,30,24800,0,0.12852,NIFTY27JAN2624800PE,0.12769,0.13079
2026-01-20 13:35:00,25392.3,13,35,24800,0,0.13079,NIFTY27JAN2624800PE,0.12852,0.1262
2026-01-20 13:40:00,25365.4,13,40,24800,0,0.1262,NIFTY27JAN2624800PE,0.13079,0.12896
2026-01-20 13:45:00,25372.15,13,45,24800,0,0.12896,NIFTY27JAN2624800PE,0.1262,0.12738
2026-01-20 13:50:00,25364.1,13,50,24800,0,0.12738,NIFTY27JAN2624800PE,0.12896,0.12791
2026-01-20 13:55:00,25368.4,13,55,24800,0,0.12791,NIFTY27JAN2624800PE,0.12738,
2026-01-20 14:00:00,25369.7,14,0,24800,0,,NIFTY27JAN2624800PE,0.12791,0.12966
2026-01-20 14:05:00,25359.55,14,5,24800,0,0.12966,NIFTY27JAN2624800PE,,0.12932
2026-01-20 14:10:00,25355.15,14,10,24800,0,0.12932,NIFTY27JAN2624800PE,0.12966,0.13014
2026-01-20 14:15:00,25366.45,14,15,24800,0,0.13014,NIFTY27JAN2624800PE,0.12932,0.12847
2026-01-20 14:20:00,25356.3,14,20,24800,0,0.12847,NIFTY27JAN2624800PE,0.13014,0.12861
2026-01-20 14:25:00,25378.65,14,25,24800,0,0.12861,NIFTY27JAN2624800PE,0.12847,0.1319
2026-01-20 14:30:00,25385.8,14,30,24800,0,0.1319,NIFTY27JAN2624800PE,0.12861,
2026-01-20 14:35:00,25374.45,14,35,24800,0,,NIFTY27JAN2624800PE,0.1319,0.13453
2026-01-20 14:40:00,25356.7,14,40,24800,0,0.13453,NIFTY27JAN2624800PE,,0.13195
2026-01-20 14:45:00,25345.55,14,45,24800,0,0.13195,NIFTY27JAN2624800PE,0.13453,0.13254
2026-01-20 14:50:00,25348.5,14,50,24800,0,0.13254,NIFTY27JAN2624800PE,0.13195,0.13306
2026-01-20 14:55:00,25335.5,14,55,24800,0,0.13306,NIFTY27JAN2624800PE,0.13254,
2026-01-20 15:00:00,25288.25,15,0,24800,0,,NIFTY27JAN2624800PE,0.13306,0.1335
2026-01-20 15:05:00,25289.95,15,5,24800,0,0.1335,NIFTY27JAN2624800PE,,0.13613
2026-01-20 15:10:00,25245.35,15,10,24800,0,0.13613,NIFTY27JAN2624800PE,0.1335,
2026-01-20 15:15:00,25238.75,15,15,24800,0,,NIFTY27JAN2624800PE,0.13613,0.13026
2026-01-20 15:20:00,25191.85,15,20,24800,0,0.13026,NIFTY27JAN2624800PE,,0.12805
2026-01-20 15:25:00,25185.2,15,25,24800,0,0.12805,NIFTY27JAN2624800PE,0.13026,0.12661
2026-01-21 09:15:00,25171.75,9,15,24800,0,0.12661,NIFTY27JAN2624800PE,0.12805,0.13293
2026-01-21 09:20:00,25204.0,9,20,24800,0,0.13293,NIFTY27JAN2624800PE,0.12661,0.14385
2026-01-21 09:25:00,25249.5,9,25,24800,0,0.14385,NIFTY27JAN2624800PE,0.13293,0.13429
2026-01-21 09:30:00,25231.8,9,30,24800,0,0.13429,NIFTY27JAN2624800PE,0.14385,0.13944
2026-01-21 09:35:00,25229.95,9,35,24800,0,0.13944,NIFTY27JAN2624800PE,0.13429,0.13038
2026-01-21 09:40:00,25195.85,9,40,24800,0,0.13038,NIFTY27JAN2624800PE,0.13944,0.1314
2026-01-21 09:45:00,25195.8,9,45,24800,0,0.1314,NIFTY27JAN2624800PE,0.13038,0.13028
2026-01-21 09:50:00,25185.15,9,50,24800,0,0.13028,NIFTY27JAN2624800PE,0.1314,
2026-01-21 09:55:00,25177.9,9,55,24800,0,,NIFTY27JAN2624800PE,0.13028,0.12784
2026-01-21 10:00:00,25151.55,10,0,24800,0,0.12784,NIFTY27JAN2624800PE,,0.13112
2026-01-21 10:05:00,25168.3,10,5,24800,0,0.13112,NIFTY27JAN2624800PE,0.12784,0.12515
2026-01-21 10:10:00,25142.55,10,10,24800,0,0.12515,NIFTY27JAN2624800PE,0.13112,0.12696
2026-01-21 10:15:00,25145.8,10,15,24800,0,0.12696,NIFTY27JAN2624800PE,0.12515,0.13565
2026-01-21 10:20:00,25143.35,10,20,24800,0,0.13565,NIFTY27JAN2624800PE,0.12696,0.12931
2026-01-21 10:25:00,25100.4,10,25,24800,0,0.12931,NIFTY27JAN2624800PE,0.13565,
2026-01-21 10:30:00,25093.35,10,30,24800,0,,NIFTY27JAN2624800PE,0.12931,0.12902
2026-01-21 10:35:00,25094.5,10,35,24800,0,0.12902,NIFTY27JAN2624800PE,,
2026-01-21 10:40:00,25076.8,10,40,24800,0,,NIFTY27JAN2624800PE,0.12902,
2026-01-21 10:45:00,25011.65,10,45,24800,0,,NIFTY27JAN2624800PE,,0.1474
2026-01-21 10:50:00,25009.05,10,50,24800,0,0.1474,NIFTY27JAN2624800PE,,
2026-01-21 10:55:00,24957.3,10,55,24800,0,,NIFTY27JAN2624800PE,0.1474,
2026-01-21 11:00:00,24996.3,11,0,24800,0,,NIFTY27JAN2624800PE,,0.12993
2026-01-21 11:05:00,24985.75,11,5,24800,0,0.12993,NIFTY27JAN2624800PE,,
2026-01-21 11:10:00,25017.2,11,10,24800,0,,NIFTY27JAN2624800PE,0.12993,0.12731
2026-01-21 11:15:00,25046.1,11,15,24800,0,0.12731,NIFTY27JAN2624800PE,,0.13515
2026-01-21 11:20:00,25060.3,11,20,24800,0,0.13515,NIFTY27JAN2624800PE,0.12731,
2026-01-21 11:25:00,25041.3,11,25,24800,0,,NIFTY27JAN2624800PE,0.13515,0.13617
2026-01-21 11:30:00,25041.05,11,30,24800,0,0.13617,NIFTY27JAN2624800PE,,0.13856
2026-01-21 11:35:00,25049.35,11,35,24800,0,0.13856,NIFTY27JAN2624800PE,0.13617,
2026-01-21 11:40:00,25042.9,11,40,24800,0,,NIFTY27JAN2624800PE,0.13856,0.13557
2026-01-21 11:45:00,25045.15,11,45,24800,0,0.13557,NIFTY27JAN2624800PE,,0.13526
2026-01-21 11:50:00,25057.75,11,50,24800,0,0.13526,NIFTY27JAN2624800PE,0.13557,0.13634
2026-01-21 11:55:00,25064.55,11,55,24800,0,0.13634,NIFTY27JAN2624800PE,0.13526,
2026-01-21 12:00:00,25081.9,12,0,24800,0,,NIFTY27JAN2624800PE,0.13634,0.13702
2026-01-21 12:05:00,25117.2,12,5,24800,0,0.13702,NIFTY27JAN2624800PE,,0.12963
2026-01-21 12:10:00,25113.35,12,10,24800,0,0.12963,NIFTY27JAN2624800PE,0.13702,0.13001
2026-01-21 12:15:00,25129.25,12,15,24800,0,0.13001,NIFTY27JAN2624800PE,0.12963,0.13626
2026-01-21 12:20:00,25163.0,12,20,24800,0,0.13626,NIFTY27JAN2624800PE,0.13001,0.14943
2026-01-21 12:25:00,25166.9,12,25,24800,0,0.14943,NIFTY27JAN2624800PE,0.13626,0.13804
2026-01-21 12:30:00,25153.65,12,30,24800,0,0.13804,NIFTY27JAN2624800PE,0.14943,0.13896
2026-01-21 12:35:00,25191.3,12,35,24800,0,0.13896,NIFTY27JAN2624800PE,0.13804,
2026-01-21 12:40:00,25225.6,12,40,24800,0,,NIFTY27JAN2624800PE,0.13896,0.15062
2026-01-21 12:45:00,25260.15,12,45,24800,0,0.15062,NIFTY27JAN2624800PE,,0.15473
2026-01-21 12:50:00,25266.0,12,50,24800,0,0.15473,NIFTY27JAN2624800PE,0.15062,0.15789
2026-01-21 12:55:00,25281.8,12,55,24800,0,0.15789,NIFTY27JAN2624800PE,0.15473,0.15764
2026-01-21 13:00:00,25281.3,13,0,24800,0,0.15764,NIFTY27JAN2624800PE,0.15789,0.16109
2026-01-21 13:05:00,25288.85,13,5,24800,0,0.16109,NIFTY27JAN2624800PE,0.15764,0.14967
2026-01-21 13:10:00,25221.5,13,10,24800,0,0.14967,NIFTY27JAN2624800PE,0.16109,0.15452
2026-01-21 13:15:00,25225.05,13,15,24800,0,0.15452,NIFTY27JAN2624800PE,0.14967,
2026-01-21 13:20:00,25225.7,13,20,24800,0,,NIFTY27JAN2624800PE,0.15452,0.1512
2026-01-21 13:25:00,25205.25,13,25,24800,0,0.1512,NIFTY27JAN2624800PE,,0.15871
2026-01-21 13:30:00,25215.7,13,30,24800,0,0.15871,NIFTY27JAN2624800PE,0.1512,
2026-01-21 13:35:00,25182.35,13,35,24800,0,,NIFTY27JAN2624800PE,0.15871,
2026-01-21 13:40:00,25193.1,13,40,24800,0,,NIFTY27JAN2624800PE,,
2026-01-21 13:45:00,25192.95,13,45,24800,0,,NIFTY27JAN2624800PE,,0.15311
2026-01-21 13:50:00,25179.95,13,50,24800,0,0.15311,NIFTY27JAN2624800PE,,0.15212
2026-01-21 13:55:00,25164.25,13,55,24800,0,0.15212,NIFTY27JAN2624800PE,0.15311,0.14567
2026-01-21 14:00:00,25141.15,14,0,24800,0,0.14567,NIFTY27JAN2624800PE,0.15212,0.14726
2026-01-21 14:05:00,25151.55,14,5,24800,0,0.14726,NIFTY27JAN2624800PE,0.14567,0.14392
2026-01-21 14:10:00,25141.05,14,10,24800,0,0.14392,NIFTY27JAN2624800PE,0.14726,0.13421
2026-01-21 14:15:00,25139.05,14,15,24800,0,0.13421,NIFTY27JAN2624800PE,0.14392,0.14925
2026-01-21 14:20:00,25178.3,14,20,24800,0,0.14925,NIFTY27JAN2624800PE,0.13421,
2026-01-21 14:25:00,25144.75,14,25,24800,0,,NIFTY27JAN2624800PE,0.14925,
2026-01-21 14:30:00,25130.1,14,30,24800,0,,NIFTY27JAN2624800PE,,
2026-01-21 14:35:00,25146.5,14,35,24800,0,,NIFTY27JAN2624800PE,,0.14301
2026-01-21 14:40:00,25152.35,14,40,24800,0,0.14301,NIFTY27JAN2624800PE,,0.14065
2026-01-21 14:45:00,25149.7,14,45,24800,0,0.14065,NIFTY27JAN2624800PE,0.14301,0.1403
2026-01-21 14:50:00,25153.5,14,50,24800,0,0.1403,NIFTY27JAN2624800PE,0.14065,0.13932
2026-01-21 14:55:00,25147.1,14,55,24800,0,0.13932,NIFTY27JAN2624800PE,0.1403,
2026-01-21 15:00:00,25160.2,15,0,24800,0,,NIFTY27JAN2624800PE,0.13932,0.14197
2026-01-21 15:05:00,25171.7,15,5,24800,0,0.14197,NIFTY27JAN2624800PE,,0.14238
2026-01-21 15:10:00,25159.7,15,10,24800,0,0.14238,NIFTY27JAN2624800PE,0.14197,
2026-01-21 15:15:00,25148.5,15,15,24800,0,,NIFTY27JAN2624800PE,0.14238,
2026-01-21 15:20:00,25154.25,15,20,24800,0,,NIFTY27JAN2624800PE,,
2026-01-21 15:25:00,25150.7,15,25,24800,0,,NIFTY27JAN2624800PE,,0.14424
2026-01-22 09:15:00,25332.45,9,15,24800,0,0.14424,NIFTY27JAN2624800PE,,
2026-01-22 09:20:00,25329.3,9,20,24800,0,,NIFTY27JAN2624800PE,0.14424,0.13472
2026-01-22 09:25:00,25334.05,9,25,24800,0,0.13472,NIFTY27JAN2624800PE,,
2026-01-22 09:30:00,25400.35,9,30,24800,0,,NIFTY27JAN2624800PE,0.13472,0.19281
2026-01-22 09:35:00,25415.7,9,35,24800,0,0.19281,NIFTY27JAN2624800PE,,0.17853
2026-01-22 09:40:00,25405.7,9,40,24800,0,0.17853,NIFTY27JAN2624800PE,0.19281,0.17194
2026-01-22 09:45:00,25400.1,9,45,24800,0,0.17194,NIFTY27JAN2624800PE,0.17853,0.17472
2026-01-22 09:50:00,25430.85,9,50,24800,0,0.17472,NIFTY27JAN2624800PE,0.17194,
2026-01-22 09:55:00,25385.65,9,55,24800,0,,NIFTY27JAN2624800PE,0.17472,0.15416
2026-01-22 10:00:00,25404.05,10,0,24800,0,0.15416,NIFTY27JAN2624800PE,,
2026-01-22 10:05:00,25387.2,10,5,24800,0,,NIFTY27JAN2624800PE,0.15416,
2026-01-22 10:10:00,25366.75,10,10,24800,0,,NIFTY27JAN2624800PE,,0.15665
2026-01-22 10:15:00,25384.2,10,15,24800,0,0.15665,NIFTY27JAN2624800PE,,0.14198
2026-01-22 10:20:00,25330.55,10,20,24800,0,0.14198,NIFTY27JAN2624800PE,0.15665,0.1443
2026-01-22 10:25:00,25335.0,10,25,24800,0,0.1443,NIFTY27JAN2624800PE,0.14198,0.13349
2026-01-22 10:30:00,25273.25,10,30,24800,0,0.13349,NIFTY27JAN2624800PE,0.1443,0.14221
2026-01-22 10:35:00,25312.45,10,35,24800,0,0.14221,NIFTY27JAN2624800PE,0.13349,0.13703
2026-01-22 10:40:00,25290.35,10,40,24800,0,0.13703,NIFTY27JAN2624800PE,0.14221,0.1396
2026-01-22 10:45:00,25288.95,10,45,24800,0,0.1396,NIFTY27JAN2624800PE,0.13703,0.13804
2026-01-22 10:50:00,25270.45,10,50,24800,0,0.13804,NIFTY27JAN2624800PE,0.1396,0.14955
2026-01-22 10:55:00,25267.3,10,55,24800,0,0.14955,NIFTY27JAN2624800PE,0.13804,
2026-01-22 11:00:00,25234.85,11,0,24800,0,,NIFTY27JAN2624800PE,0.14955,
2026-01-22 11:05:00,25223.35,11,5,24800,0,,NIFTY27JAN2624800PE,,0.14371
2026-01-22 11:10:00,25234.6,11,10,24800,0,0.14371,NIFTY27JAN2624800PE,,0.14203
2026-01-22 11:15:00,25230.3,11,15,24800,0,0.14203,NIFTY27JAN2624800PE,0.14371,
2026-01-22 11:20:00,25224.65,11,20,24800,0,,NIFTY27JAN2624800PE,0.14203,0.1442
2026-01-22 11:25:00,25274.25,11,25,24800,0,0.1442,NIFTY27JAN2624800PE,,0.13708
2026-01-22 11:30:00,25237.65,11,30,24800,0,0.13708,NIFTY27JAN2624800PE,0.1442,0.14132
2026-01-22 11:35:00,25252.75,11,35,24800,0,0.14132,NIFTY27JAN2624800PE,0.13708,0.14431
2026-01-22 11:40:00,25230.6,11,40,24800,0,0.14431,NIFTY27JAN2624800PE,0.14132,0.13525
2026-01-22 11:45:00,25200.8,11,45,24800,0,0.13525,NIFTY27JAN2624800PE,0.14431,
2026-01-22 11:50:00,25218.4,11,50,24800,0,,NIFTY27JAN2624800PE,0.13525,0.14166
2026-01-22 11:55:00,25201.6,11,55,24800,0,0.14166,NIFTY27JAN2624800PE,,0.13273
2026-01-22 12:00:00,25184.35,12,0,24800,0,0.13273,NIFTY27JAN2624800PE,0.14166,0.13606
2026-01-22 12:05:00,25218.75,12,5,24800,0,0.13606,NIFTY27JAN2624800PE,0.13273,0.13511
2026-01-22 12:10:00,25226.35,12,10,24800,0,0.13511,NIFTY27JAN2624800PE,0.13606,0.13314
2026-01-22 12:15:00,25221.55,12,15,24800,0,0.13314,NIFTY27JAN2624800PE,0.13511,
2026-01-22 12:20:00,25272.95,12,20,24800,0,,NIFTY27JAN2624800PE,0.13314,
2026-01-22 12:25:00,25240.05,12,25,24800,0,,NIFTY27JAN2624800PE,,0.1349
2026-01-22 12:30:00,25251.1,12,30,24800,0,0.1349,NIFTY27JAN2624800PE,,0.14013
2026-01-22 12:35:00,25259.05,12,35,24800,0,0.14013,NIFTY27JAN2624800PE,0.1349,0.1357
2026-01-22 12:40:00,25236.55,12,40,24800,0,0.1357,NIFTY27JAN2624800PE,0.14013,0.1361
2026-01-22 12:45:00,25253.05,12,45,24800,0,0.1361,NIFTY27JAN2624800PE,0.1357,0.13801
2026-01-22 12:50:00,25254.0,12,50,24800,0,0.13801,NIFTY27JAN2624800PE,0.1361,0.13412
2026-01-22 12:55:00,25215.15,12,55,24800,0,0.13412,NIFTY27JAN2624800PE,0.13801,0.13144
2026-01-22 13:00:00,25215.7,13,0,24800,0,0.13144,NIFTY27JAN2624800PE,0.13412,0.13297
2026-01-22 13:05:00,25210.35,13,5,24800,0,0.13297,NIFTY27JAN2624800PE,0.13144,0.13354
2026-01-22 13:10:00,25206.6,13,10,24800,0,0.13354,NIFTY27JAN2624800PE,0.13297,0.12696
2026-01-22 13:15:00,25186.75,13,15,24800,0,0.12696,NIFTY27JAN2624800PE,0.13354,0.13042
2026-01-22 13:20:00,25195.0,13,20,24800,0,0.13042,NIFTY27JAN2624800PE,0.12696,0.13434
2026-01-22 13:25:00,25194.95,13,25,24800,0,0.13434,NIFTY27JAN2624800PE,0.13042,0.1217
2026-01-22 13:30:00,25171.75,13,30,24800,0,0.1217,NIFTY27JAN2624800PE,0.13434,0.137
2026-01-22 13:35:00,25225.85,13,35,24800,0,0.137,NIFTY27JAN2624800PE,0.1217,0.12823
2026-01-22 13:40:00,25195.9,13,40,24800,0,0.12823,NIFTY27JAN2624800PE,0.137,0.12488
2026-01-22 13:45:00,25188.3,13,45,24800,0,0.12488,NIFTY27JAN2624800PE,0.12823,0.12403
2026-01-22 13:50:00,25206.65,13,50,24800,0,0.12403,NIFTY27JAN2624800PE,0.12488,
2026-01-22 13:55:00,25236.1,13,55,24800,0,,NIFTY27JAN2624800PE,0.12403,0.12787
2026-01-22 14:00:00,25232.35,14,0,24800,0,0.12787,NIFTY27JAN2624800PE,,0.12825
2026-01-22 14:05:00,25228.35,14,5,24800,0,0.12825,NIFTY27JAN2624800PE,0.12787,0.13253
2026-01-22 14:10:00,25212.7,14,10,24800,0,0.13253,NIFTY27JAN2624800PE,0.12825,0.12368
2026-01-22 14:15:00,25178.75,14,15,24800,0,0.12368,NIFTY27JAN2624800PE,0.13253,0.12242
2026-01-22 14:20:00,25194.65,14,20,24800,0,0.12242,NIFTY27JAN2624800PE,0.12368,0.11657
2026-01-22 14:25:00,25206.4,14,25,24800,0,0.11657,NIFTY27JAN2624800PE,0.12242,0.11873
2026-01-22 14:30:00,25236.6,14,30,24800,0,0.11873,NIFTY27JAN2624800PE,0.11657,
2026-01-22 14:35:00,25267.55,14,35,24800,0,,NIFTY27JAN2624800PE,0.11873,0.12744
2026-01-22 14:40:00,25289.0,14,40,24800,0,0.12744,NIFTY27JAN2624800PE,,0.12292
2026-01-22 14:45:00,25289.65,14,45,24800,0,0.12292,NIFTY27JAN2624800PE,0.12744,0.12467
2026-01-22 14:50:00,25294.65,14,50,24800,0,0.12467,NIFTY27JAN2624800PE,0.12292,0.12193
2026-01-22 14:55:00,25290.85,14,55,24800,0,0.12193,NIFTY27JAN2624800PE,0.12467,0.12325
2026-01-22 15:00:00,25269.5,15,0,24800,0,0.12325,NIFTY27JAN2624800PE,0.12193,0.11681
2026-01-22 15:05:00,25256.3,15,5,24800,0,0.11681,NIFTY27JAN2624800PE,0.12325,0.12225
2026-01-22 15:10:00,25297.3,15,10,24800,0,0.12225,NIFTY27JAN2624800PE,0.11681,0.11671
2026-01-22 15:15:00,25297.45,15,15,24800,0,0.11671,NIFTY27JAN2624800PE,0.12225,
2026-01-22 15:20:00,25308.25,15,20,24800,0,,NIFTY27JAN2624800PE,0.11671,0.11524
2026-01-22 15:25:00,25314.1,15,25,24800,0,0.11524,NIFTY27JAN2624800PE,,0.13578
2026-01-23 09:15:00,25292.15,9,15,24800,0,0.13578,NIFTY27JAN2624800PE,0.11524,0.12516
2026-01-23 09:20:00,25265.75,9,20,24800,0,0.12516,NIFTY27JAN2624800PE,0.13578,0.13305
2026-01-23 09:25:00,25330.85,9,25,24800,0,0.13305,NIFTY27JAN2624800PE,0.12516,0.13837
2026-01-23 09:30:00,25330.3,9,30,24800,0,0.13837,NIFTY27JAN2624800PE,0.13305,0.13315
2026-01-23 09:35:00,25299.45,9,35,24800,0,0.13315,NIFTY27JAN2624800PE,0.13837,0.13685
2026-01-23 09:40:00,25299.95,9,40,24800,0,0.13685,NIFTY27JAN2624800PE,0.13315,
2026-01-23 09:45:00,25269.0,9,45,24800,0,,NIFTY27JAN2624800PE,0.13685,0.13561
2026-01-23 09:50:00,25300.7,9,50,24800,0,0.13561,NIFTY27JAN2624800PE,,
2026-01-23 09:55:00,25284.3,9,55,24800,0,,NIFTY27JAN2624800PE,0.13561,0.13134
2026-01-23 10:00:00,25294.9,10,0,24800,0,0.13134,NIFTY27JAN2624800PE,,
2026-01-23 10:05:00,25293.15,10,5,24800,0,,NIFTY27JAN2624800PE,0.13134,
2026-01-23 10:10:00,25285.05,10,10,24800,0,,NIFTY27JAN2624800PE,,0.13319
2026-01-23 10:15:00,25283.3,10,15,24800,0,0.13319,NIFTY27JAN2624800PE,,0.12714
2026-01-23 10:20:00,25261.25,10,20,24800,0,0.12714,NIFTY27JAN2624800PE,0.13319,0.12314
2026-01-23 10:25:00,25266.4,10,25,24800,0,0.12314,NIFTY27JAN2624800PE,0.12714,0.12852
2026-01-23 10:30:00,25303.15,10,30,24800,0,0.12852,NIFTY27JAN2624800PE,0.12314,0.13216
2026-01-23 10:35:00,25313.0,10,35,24800,0,0.13216,NIFTY27JAN2624800PE,0.12852,
2026-01-23 10:40:00,25297.7,10,40,24800,0,,NIFTY27JAN2624800PE,0.13216,0.13188
2026-01-23 10:45:00,25297.35,10,45,24800,0,0.13188,NIFTY27JAN2624800PE,,0.12794
2026-01-23 10:50:00,25284.35,10,50,24800,0,0.12794,NIFTY27JAN2624800PE,0.13188,0.12612
2026-01-23 10:55:00,25278.2,10,55,24800,0,0.12612,NIFTY27JAN2624800PE,0.12794,0.12834
2026-01-23 11:00:00,25279.7,11,0,24800,0,0.12834,NIFTY27JAN2624800PE,0.12612,0.12443
2026-01-23 11:05:00,25270.35,11,5,24800,0,0.12443,NIFTY27JAN2624800PE,0.12834,0.12497
2026-01-23 11:10:00,25281.6,11,10,24800,0,0.12497,NIFTY27JAN2624800PE,0.12443,
2026-01-23 11:15:00,25277.8,11,15,24800,0,,NIFTY27JAN2624800PE,0.12497,
2026-01-23 11:20:00,25261.05,11,20,24800,0,,NIFTY27JAN2624800PE,,0.12294
2026-01-23 11:25:00,25270.95,11,25,24800,0,0.12294,NIFTY27JAN2624800PE,,0.1278
2026-01-23 11:30:00,25274.7,11,30,24800,0,0.1278,NIFTY27JAN2624800PE,0.12294,0.12799
2026-01-23 11:35:00,25252.0,11,35,24800,0,0.12799,NIFTY27JAN2624800PE,0.1278,0.12271
2026-01-23 11:40:00,25221.8,11,40,24800,0,0.12271,NIFTY27JAN2624800PE,0.12799,0.12815
2026-01-23 11:45:00,25210.75,11,45,24800,0,0.12815,NIFTY27JAN2624800PE,0.12271,0.11883
2026-01-23 11:50:00,25193.45,11,50,24800,0,0.11883,NIFTY27JAN2624800PE,0.12815,
2026-01-23 11:55:00,25208.4,11,55,24800,0,,NIFTY27JAN2624800PE,0.11883,
2026-01-23 12:00:00,25209.75,12,0,24800,0,,NIFTY27JAN2624800PE,,0.12296
2026-01-23 12:05:00,25207.8,12,5,24800,0,0.12296,NIFTY27JAN2624800PE,,0.11846
2026-01-23 12:10:00,25190.3,12,10,24800,0,0.11846,NIFTY27JAN2624800PE,0.12296,0.11306
2026-01-23 12:15:00,25193.1,12,15,24800,0,0.11306,NIFTY27JAN2624800PE,0.11846,0.11932
2026-01-23 12:20:00,25216.55,12,20,24800,0,0.11932,NIFTY27JAN2624800PE,0.11306,0.11559
2026-01-23 12:25:00,25202.7,12,25,24800,0,0.11559,NIFTY27JAN2624800PE,0.11932,0.11407
2026-01-23 12:30:00,25205.2,12,30,24800,0,0.11407,NIFTY27JAN2624800PE,0.11559,0.11291
2026-01-23 12:35:00,25205.5,12,35,24800,0,0.11291,NIFTY27JAN2624800PE,0.11407,0.11144
2026-01-23 12:40:00,25211.7,12,40,24800,0,0.11144,NIFTY27JAN2624800PE,0.11291,0.11935
2026-01-23 12:45:00,25238.75,12,45,24800,0,0.11935,NIFTY27JAN2624800PE,0.11144,
2026-01-23 12:50:00,25208.05,12,50,24800,0,,NIFTY27JAN2624800PE,0.11935,0.11721
2026-01-23 12:55:00,25226.8,12,55,24800,0,0.11721,NIFTY27JAN2624800PE,,0.11199
2026-01-23 13:00:00,25191.8,13,0,24800,0,0.11199,NIFTY27JAN2624800PE,0.11721,0.1118
2026-01-23 13:05:00,25191.25,13,5,24800,0,0.1118,NIFTY27JAN2624800PE,0.11199,0.11148
2026-01-23 13:10:00,25194.95,13,10,24800,0,0.11148,NIFTY27JAN2624800PE,0.1118,0.1152
2026-01-23 13:15:00,25171.1,13,15,24800,0,0.1152,NIFTY27JAN2624800PE,0.11148,
2026-01-23 13:20:00,25141.7,13,20,24800,0,,NIFTY27JAN2624800PE,0.1152,0.11245
2026-01-23 13:25:00,25138.55,13,25,24800,0,0.11245,NIFTY27JAN2624800PE,,
2026-01-23 13:30:00,25095.3,13,30,24800,0,,NIFTY27JAN2624800PE,0.11245,0.11527
2026-01-23 13:35:00,25072.05,13,35,24800,0,0.11527,NIFTY27JAN2624800PE,,0.12428
2026-01-23 13:40:00,25076.35,13,40,24800,0,0.12428,NIFTY27JAN2624800PE,0.11527,0.11116
2026-01-23 13:45:00,25053.0,13,45,24800,0,0.11116,NIFTY27JAN2624800PE,0.12428,0.11063
2026-01-23 13:50:00,25055.05,13,50,24800,0,0.11063,NIFTY27JAN2624800PE,0.11116,0.11411
2026-01-23 13:55:00,25054.0,13,55,24800,0,0.11411,NIFTY27JAN2624800PE,0.11063,0.10991
2026-01-23 14:00:00,25054.2,14,0,24800,0,0.10991,NIFTY27JAN2624800PE,0.11411,
2026-01-23 14:05:00,25065.1,14,5,24800,0,,NIFTY27JAN2624800PE,0.10991,0.10969
2026-01-23 14:10:00,25058.25,14,10,24800,0,0.10969,NIFTY27JAN2624800PE,,0.11926
2026-01-23 14:15:00,25090.65,14,15,24800,0,0.11926,NIFTY27JAN2624800PE,0.10969,
2026-01-23 14:20:00,25059.65,14,20,24800,0,,NIFTY27JAN2624800PE,0.11926,0.10294
2026-01-23 14:25:00,25049.75,14,25,24800,0,0.10294,NIFTY27JAN2624800PE,,0.10574
2026-01-23 14:30:00,25077.85,14,30,24800,0,0.10574,NIFTY27JAN2624800PE,0.10294,0.10799
2026-01-23 14:35:00,25087.05,14,35,24800,0,0.10799,NIFTY27JAN2624800PE,0.10574,0.11101
2026-01-23 14:40:00,25094.55,14,40,24800,0,0.11101,NIFTY27JAN2624800PE,0.10799,0.11468
2026-01-23 14:45:00,25081.45,14,45,24800,0,0.11468,NIFTY27JAN2624800PE,0.11101,
2026-01-23 14:50:00,25059.3,14,50,24800,0,,NIFTY27JAN2624800PE,0.11468,0.10926
2026-01-23 14:55:00,25096.0,14,55,24800,0,0.10926,NIFTY27JAN2624800PE,,0.11005
2026-01-23 15:00:00,25071.15,15,0,24800,0,0.11005,NIFTY27JAN2624800PE,0.10926,
